Zone,Nom,Catégorie,Statut,Adresse,Latitude,Longitude,Image,Source
Rabat,exotic,Restaurant,Formel,Rabat,34.0215728,-6.8306308,icons/restaurant.png,OSM
Rabat,Perle Diamant,Café,Formel,Perle Diamant,34.0215612,-6.830985,icons/cafe.png,OSM
Rabat,Café Florida,Café,Formel,Café Florida,34.0215701,-6.8486008,icons/cafe.png,OSM
Rabat,Chiwates du terroir,Restaurant,Formel,Chiwates du terroir,34.0185128,-6.8260138,icons/restaurant.png,OSM
Rabat,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,34.0212369,-6.8227514,icons/convenience.png,OSM
Rabat,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,34.0214109,-6.824861,icons/convenience.png,OSM
Rabat,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,34.0171899,-6.8257471,icons/convenience.png,OSM
Rabat,Restaurant Riyad Al Hassan,Restaurant,Formel,Restaurant Riyad Al Hassan,34.016457,-6.8507726,icons/restaurant.png,OSM
Rabat,Café au coin de la perle,Café,Formel,Café au coin de la perle,34.0191799,-6.8478221,icons/cafe.png,OSM
Rabat,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,34.0181756,-6.848721,icons/convenience.png,OSM
Rabat,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,34.0181606,-6.8487398,icons/convenience.png,OSM
Rabat,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,34.0181206,-6.8487263,icons/convenience.png,OSM
Rabat,Le Sablier,Café,Formel,Le Sablier,34.0182945,-6.8473313,icons/cafe.png,OSM
Rabat,Café sans nom,Café,Formel,Café sans nom,34.0175774,-6.8498388,icons/cafe.png,OSM
Rabat,Café sans nom,Café,Formel,Café sans nom,34.0172698,-6.8499117,icons/cafe.png,OSM
Rabat,DH Palace,Café,Formel,DH Palace,33.9340345,-6.942399,icons/cafe.png,OSM
Rabat,Alimentation Generale,Supérette / Mini-market,Formel,Alimentation Generale,33.9341592,-6.9426796,icons/convenience.png,OSM
Rabat,Konichiwa,Restaurant,Formel,Konichiwa,33.9343289,-6.9433331,icons/restaurant.png,OSM
Rabat,Pharmacie Le Littoral صيدلية الساحل,Parapharmacie,Formel,"Avenue Abdrrahim Bouabid, Témara تمارة",33.9297373,-6.9465894,icons/pharmacy.png,OSM
Rabat,Sabah Acham,Restaurant,Formel,Sabah Acham,33.9346194,-6.9431692,icons/restaurant.png,OSM
Rabat,Dunkin',Restaurant,Formel,Dunkin',33.9345965,-6.9430654,icons/restaurant.png,OSM
Rabat,Pizzeria Haliano,Restaurant,Formel,Pizzeria Haliano,33.9336337,-6.9416407,icons/restaurant.png,OSM
Rabat,Café Bruxelles,Café,Formel,Café Bruxelles,33.9335787,-6.9405963,icons/cafe.png,OSM
Rabat,Pharmacie Essaada صيدلية السعادة,Parapharmacie,Formel,"Avenue Mohamed VI, Témara تمارة",33.9335925,-6.940455,icons/pharmacy.png,OSM
Rabat,Papilino,Restaurant,Formel,Papilino,33.9333373,-6.9401595,icons/restaurant.png,OSM
Rabat,Café sans nom,Café,Formel,Café sans nom,33.9338934,-6.941671,icons/cafe.png,OSM
Rabat,Arrabie,Café,Formel,Arrabie,33.9331858,-6.9402353,icons/cafe.png,OSM
Rabat,Le Georges,Restaurant,Formel,Le Georges,34.0007034,-6.8459905,icons/restaurant.png,OSM
Rabat,Pharmacie Michlifen صيدلية مشليفن,Parapharmacie,Formel,"Avenue de Michlifen شارع مشليفن, Rabat",33.9946256,-6.8505065,icons/pharmacy.png,OSM
Rabat,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,34.0221246,-6.8281821,icons/convenience.png,OSM
Rabat,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,34.0170609,-6.8506867,icons/convenience.png,OSM
Rabat,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,34.0171381,-6.8505998,icons/convenience.png,OSM
Rabat,Il Giardino الجيردينو,Restaurant,Formel,"Avenue Ahmed El Yazidi شارع أحمد اليزيدي, Rabat  الرباط",34.0156052,-6.8211928,icons/restaurant.png,OSM
Rabat,Pharmacie des Cliniques صيدلية المصحات,Parapharmacie,Formel,"Rue Ouazzane زنقة وزان, Rabat الرباط",34.0210339,-6.8213996,icons/pharmacy.png,OSM
Rabat,BİM,Supermarché,Formel,BİM,34.024685,-6.8450175,icons/supermarket.png,OSM
Rabat,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,34.0247063,-6.8447084,icons/convenience.png,OSM
Rabat,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,34.0175391,-6.8508668,icons/convenience.png,OSM
Rabat,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,34.0174858,-6.8508132,icons/convenience.png,OSM
Rabat,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,34.0169522,-6.8519129,icons/convenience.png,OSM
