Zone,Nom,Catégorie,Statut,Adresse,Latitude,Longitude,Image,Source
Marrakech,Le Grand Salon,Restaurant,Formel,Le Grand Salon,31.6720075,-7.9288065,icons/restaurant.png,OSM
Marrakech,Le Foundouk,Restaurant,Formel,Rue Souk El Fassi,31.631923,-7.9848998,icons/restaurant.png,OSM
Marrakech,Fouquet's,Restaurant,Formel,Rue DJebel Alakhdar,31.628966,-7.9968979,icons/restaurant.png,OSM
Marrakech,Riad des Mers,Restaurant,Formel,"Derb Sidi Massoud, Marrakech",31.6376136,-7.9953947,icons/restaurant.png,OSM
Marrakech,Le Stylia,Restaurant,Formel,Rue El Ksour,31.6280385,-7.99123,icons/restaurant.png,OSM
Marrakech,Epicurien Marrakech,Restaurant,Formel,Rue Ibrahim El Mazini,31.621336,-8.0047475,icons/restaurant.png,OSM
Marrakech,Restaurant sans nom,Restaurant,Formel,Restaurant sans nom,31.6588518,-8.0229945,icons/restaurant.png,OSM
Marrakech,Les Jardins de la Medina Restaurant,Restaurant,Formel,Les Jardins de la Medina Restaurant,31.6119695,-7.987269,icons/restaurant.png,OSM
Marrakech,Le Studio,Restaurant,Formel,"Boulevard Moulay Rachid, Marrakech",31.6324665,-8.0111294,icons/restaurant.png,OSM
Marrakech,Bo&Zin,Restaurant,Formel,Route de l`Ourika,31.5737775,-7.9813622,icons/restaurant.png,OSM
Marrakech,Le Bistrot Loft,Restaurant,Formel,"Rue de la Liberté, Marrakech",31.6347751,-8.0129847,icons/restaurant.png,OSM
Marrakech,Le Tobsil,Restaurant,Formel,"Derb Moulay Abdellah Ben Hessein, Marrakech",31.6272423,-7.9928021,icons/restaurant.png,OSM
Marrakech,Le Zinc,Restaurant,Formel,"rue Principale, Marrakech",31.6691087,-8.0426274,icons/restaurant.png,OSM
Marrakech,La Villa Canaille,Restaurant,Formel,"Rue Ksar El Kebir, Marrakech",31.6215726,-8.0075473,icons/restaurant.png,OSM
Marrakech,Épicerie sans nom,Épicerie,Informel,Épicerie sans nom,31.631724,-8.0092494,icons/greengrocer.png,OSM
Marrakech,Kechburger,Restaurant,Formel,Kechburger,31.641627,-8.0176066,icons/restaurant.png,OSM
Marrakech,Dar Marjana,Restaurant,Formel,Dar Marjana,31.631811,-7.9931581,icons/restaurant.png,OSM
Marrakech,Catanzaro,Restaurant,Formel,Catanzaro,31.6349003,-8.0104773,icons/restaurant.png,OSM
Marrakech,Jo's,Restaurant,Formel,Jo's,31.6337316,-8.0151322,icons/restaurant.png,OSM
Marrakech,Mamma Mia,Restaurant,Formel,Mamma Mia,31.6345916,-8.0131709,icons/restaurant.png,OSM
Marrakech,Winoo,Restaurant,Formel,Winoo,31.6324814,-8.0116256,icons/restaurant.png,OSM
Marrakech,Angsana Si Said,Restaurant,Formel,Angsana Si Said,31.6227127,-7.9838891,icons/restaurant.png,OSM
Marrakech,Souk el Maasi,Épicerie,Informel,Souk el Maasi,31.6289761,-7.9872974,icons/greengrocer.png,OSM
Marrakech,Le Salama,Restaurant,Formel,Le Salama,31.6262683,-7.9867501,icons/restaurant.png,OSM
Marrakech,Imlil Snack Bar,Restaurant,Formel,Imlil Snack Bar,31.626188,-7.9917683,icons/restaurant.png,OSM
