Zone,Nom,Catégorie,Statut,Adresse,Latitude,Longitude,Image,Source
L'Oriental,Pharmacie Hay Mir Ali صيدلية حي مير علي,Parapharmacie,Formel,"Rue 6, Oujda وجدة",34.680243,-1.9288458,icons/pharmacy.png,OSM
L'Oriental,Café. Mansourah Tlemceni,Café,Formel,Café. Mansourah Tlemceni,34.8452052,-1.7490512,icons/cafe.png,OSM
L'Oriental,Aux Délices,Restaurant,Formel,Aux Délices,34.8872615,-1.3386844,icons/restaurant.png,OSM
L'Oriental,SALHI shopping,Supérette / Mini-market,Formel,SALHI shopping,34.8643075,-1.334061,icons/convenience.png,OSM
L'Oriental,Snack Okazdal,Restaurant,Formel,"Boulevard Oued Eddahab, Oujda",34.6894051,-1.8776527,icons/restaurant.png,OSM
L'Oriental,Crémerie Oued Eddahab,Supermarché,Formel,Crémerie Oued Eddahab,34.6891228,-1.8779692,icons/supermarket.png,OSM
L'Oriental,Glacier Versailles,Café,Formel,"Avenue Yacoub Al Mansour, Oujda",34.6724766,-1.9107056,icons/cafe.png,OSM
L'Oriental,Marbella,Restaurant,Formel,"Rue Mouatamid Ibn Abbad, Oujda وجدة",34.686687,-1.9168589,icons/restaurant.png,OSM
L'Oriental,السوق المغطى,Épicerie,Informel,السوق المغطى,34.8475499,-1.7245698,icons/greengrocer.png,OSM
L'Oriental,Café sans nom,Café,Formel,Café sans nom,34.8300329,-1.5252788,icons/cafe.png,OSM
L'Oriental,Pharmacie Hamdani,Parapharmacie,Formel,Pharmacie Hamdani,34.8295245,-1.5252404,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Bouhafena,Parapharmacie,Formel,Pharmacie Bouhafena,34.8299777,-1.5229165,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Ferradj,Parapharmacie,Formel,Pharmacie Ferradj,34.8284158,-1.5278539,icons/pharmacy.png,OSM
L'Oriental,Djezzy,Café,Formel,Djezzy,34.828023,-1.5281624,icons/cafe.png,OSM
L'Oriental,Pizza Elle,Restaurant,Formel,Pizza Elle,34.8273673,-1.5275969,icons/restaurant.png,OSM
L'Oriental,Boulangerie sans nom,Boulangerie,Formel,Boulangerie sans nom,34.8270979,-1.5288979,icons/bakery.png,OSM
L'Oriental,Mabrok Market,Supérette / Mini-market,Formel,Mabrok Market,34.8259813,-1.529582,icons/convenience.png,OSM
L'Oriental,Pharmacie Centrale Ain Sarrak الصيدلية المركزية عين السراق,Parapharmacie,Formel,"Rue D, Oujda",34.6576428,-1.926108,icons/pharmacy.png,OSM
L'Oriental,Café Istanbul,Café,Formel,Café Istanbul,34.6563583,-1.9346029,icons/cafe.png,OSM
L'Oriental,Snack Amigos,Restaurant,Formel,Snack Amigos,34.6593853,-1.9210632,icons/restaurant.png,OSM
L'Oriental,cafe Le Consul,Café,Formel,cafe Le Consul,34.6598541,-1.9173265,icons/cafe.png,OSM
L'Oriental,Pharmacie Errahma صيدلية الرحمة,Parapharmacie,Formel,"Route Aouinet Serrak, Oujda",34.6619511,-1.9198997,icons/pharmacy.png,OSM
L'Oriental,Café Oslo,Café,Formel,Café Oslo,34.6857717,-1.8740845,icons/cafe.png,OSM
L'Oriental,صيدلية حقيقي,Parapharmacie,Formel,مغنية,34.8519302,-1.7380055,icons/pharmacy.png,OSM
L'Oriental,صيدلية مداني,Parapharmacie,Formel,مغنية,34.8482889,-1.7396242,icons/pharmacy.png,OSM
L'Oriental,La Grotte,Café,Formel,La Grotte,34.8788581,-1.2377683,icons/cafe.png,OSM
L'Oriental,مقهى دبي,Café,Formel,مغنية,34.8482017,-1.7283763,icons/cafe.png,OSM
L'Oriental,مقهى الزوهري,Café,Formel,مغنية,34.847876,-1.7287824,icons/cafe.png,OSM
L'Oriental,Boukais Rachid,Parapharmacie,Formel,Boukais Rachid,34.8494051,-1.7430544,icons/pharmacy.png,OSM
L'Oriental,Boussekkine,Parapharmacie,Formel,Boussekkine,34.8512635,-1.7295133,icons/pharmacy.png,OSM
L'Oriental,حسين بنعمارة,Parapharmacie,Formel,مغنية,34.8458498,-1.7260331,icons/pharmacy.png,OSM
L'Oriental,Miraoui,Parapharmacie,Formel,Miraoui,34.8452567,-1.7475053,icons/pharmacy.png,OSM
L'Oriental,Tighezza,Parapharmacie,Formel,Tighezza,34.8479002,-1.744074,icons/pharmacy.png,OSM
L'Oriental,Café Hotel Luxembourg,Café,Formel,Café Hotel Luxembourg,34.6822141,-1.9110435,icons/cafe.png,OSM
L'Oriental,Café Loft'in,Café,Formel,"Boulevard Al Aqsa, Oujda",34.6590984,-1.8978502,icons/cafe.png,OSM
L'Oriental,Pharmacie La Colline CHU صيدلية لاكولين,Parapharmacie,Formel,Oujda,34.6542596,-1.9098833,icons/pharmacy.png,OSM
L'Oriental,Pharmacie CHU Al Irfane العرفان CHU صيدلية,Parapharmacie,Formel,"Boulevard Jelloul Mohamed, Oujda",34.6552531,-1.915612,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Al Irfane صيدلية العرفان,Parapharmacie,Formel,"Rue de la Colombe, Oujda",34.6555455,-1.9193089,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Essalam Ain Serrak صيدلية السلام عين السراق,Parapharmacie,Formel,"Rue C, Oujda",34.6600539,-1.9236644,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Nouvelle الصيدلية الجديدة,Parapharmacie,Formel,"Boulevard Mohammed Derfoufi, Oujda وجدة",34.6851554,-1.9172494,icons/pharmacy.png,OSM
L'Oriental,Pharmacie El Houdoud صيدلية الحدود,Parapharmacie,Formel,"Rue Khabr, Oujda",34.7117722,-1.8881978,icons/pharmacy.png,OSM
L'Oriental,Café le Lion d'Or مقهى الأسد الذهبي,Café,Formel,"Boulevard Mohammed V, Oujda",34.6882605,-1.9109795,icons/cafe.png,OSM
L'Oriental,Pharmacie Gala صيدلية كالا,Parapharmacie,Formel,"Rue El Khima 21, Oujda وجدة",34.720348,-1.8832977,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Abdellah Guennoun صيدلية عبد الله كنون,Parapharmacie,Formel,"Boulevard Ahmed El Kaouachi, Oujda",34.6711712,-1.8856935,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Le Jasmin صيدلية الياسمين,Parapharmacie,Formel,"Boulevard Al Michkate, Oujda",34.6565741,-1.8896621,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Si Lakhdar صيدلية سي لخضر,Parapharmacie,Formel,"Boulevard Mbarek Bekkay Lahbil, Oujda وجدة",34.6812471,-1.93678,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Farhane صيدلية فرحان,Parapharmacie,Formel,"Route Taza, Oujda",34.6826368,-1.9447684,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Parc Aicha صيدلية حديقة عائشة,Parapharmacie,Formel,"Avenue Yacoub Al Mansour, Oujda",34.6681324,-1.9021818,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Yacoub Al Mansour صيدلية يعقوب المنصور,Parapharmacie,Formel,"Avenue Yacoub Al Mansour, Oujda",34.670095,-1.9048991,icons/pharmacy.png,OSM
L'Oriental,Café Rayane Ice,Café,Formel,"Avenue Yacoub Al Mansour, Oujda",34.6679221,-1.9010233,icons/cafe.png,OSM
L'Oriental,Pharmacie du Parc صيدلية الحديقة,Parapharmacie,Formel,"Boulevard Samara, Oujda",34.6709584,-1.9079627,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Harcha صيدلية حرشة,Parapharmacie,Formel,"Rue B23, Oujda",34.6837081,-1.9322791,icons/pharmacy.png,OSM
