Zone,Nom,Catégorie,Statut,Adresse,Latitude,Longitude,Image,Source
Casablanca-Settat,Pharmacie Alhadika,Parapharmacie,Formel,Route de Rabat,33.6036903,-7.533334,icons/pharmacy.png,OSM
Casablanca-Settat,Pharmacie Chefchaouni,Parapharmacie,Formel,Boulevard Chefchaouni,33.6139704,-7.5241126,icons/pharmacy.png,OSM
Casablanca-Settat,Parapharmacie sans nom,Parapharmacie,Formel,Parapharmacie sans nom,33.5684046,-7.5307781,icons/pharmacy.png,OSM
Casablanca-Settat,Parapharmacie sans nom,Parapharmacie,Formel,Parapharmacie sans nom,33.5713396,-7.5290841,icons/pharmacy.png,OSM
Casablanca-Settat,Café Napoli,Café,Formel,Boulevard du Nil,33.5620155,-7.5628182,icons/cafe.png,OSM
Casablanca-Settat,The Coffee Break,Café,Formel,Boulevard Ahmed Mekouar,33.6144205,-7.5353886,icons/cafe.png,OSM
Casablanca-Settat,Pharmacie Boukdad صيدلية بوقداد,Parapharmacie,Formel,"Rue Abderrahmane Ibn Khaldoune, Tit Mellil تيط مليل",33.5543657,-7.4827959,icons/pharmacy.png,OSM
Casablanca-Settat,Pharmacie Semmat,Parapharmacie,Formel,Pharmacie Semmat,33.5478296,-7.4859166,icons/pharmacy.png,OSM
Casablanca-Settat,Cafe El Makhfi,Café,Formel,Boulevard El Marinieene,33.5465565,-7.4828482,icons/cafe.png,OSM
Casablanca-Settat,Espace Araha,Restaurant,Formel,Boulevard El Marinieene,33.5455617,-7.4849658,icons/restaurant.png,OSM
Casablanca-Settat,Siciliano Cafe,Café,Formel,Siciliano Cafe,33.6129663,-7.5457084,icons/cafe.png,OSM
Casablanca-Settat,Pharmacie Tit Mellil صيدلية تيط مليل,Parapharmacie,Formel,"Boulevard Annakhil, Tit Mellil ⵜⵉⵟ ⵎⵍⵉⵍ تيط مليل",33.5522612,-7.4826014,icons/pharmacy.png,OSM
Casablanca-Settat,Pharmacie Errahmane,Parapharmacie,Formel,Route de Taddart,33.5526038,-7.6230601,icons/pharmacy.png,OSM
Casablanca-Settat,Pharmacie Machaa Allah,Parapharmacie,Formel,Rue 14,33.5371525,-7.5703479,icons/pharmacy.png,OSM
Casablanca-Settat,Pharmacie Al Ahram,Parapharmacie,Formel,Avenue Mekdad Lahrizi,33.5367602,-7.5734532,icons/pharmacy.png,OSM
Casablanca-Settat,Pharmacie Salim,Parapharmacie,Formel,Rue 2,33.5378244,-7.5671151,icons/pharmacy.png,OSM
Casablanca-Settat,Parapharmacie sans nom,Parapharmacie,Formel,Rue 66,33.5667045,-7.5678098,icons/pharmacy.png,OSM
Casablanca-Settat,Cafe L'Albatros,Café,Formel,Rue Hadj Omar Riffi,33.5851173,-7.6131231,icons/cafe.png,OSM
Casablanca-Settat,Pharmacie Laaziza,Parapharmacie,Formel,Rue 41,33.5360269,-7.5518963,icons/pharmacy.png,OSM
