Zone,Nom,Catégorie,Statut,Adresse,Latitude,Longitude,Image,Source
Tanger-Tétouan-Al Hoceïma,Fig tree store,Supérette / Mini-market,Formel,Fig tree store,35.137576,-4.5770678,icons/convenience.png,OSM
Tanger-Tétouan-Al Hoceïma,Restaurant sans nom,Restaurant,Formel,Restaurant sans nom,35.8438038,-5.3539833,icons/restaurant.png,OSM
Tanger-Tétouan-Al Hoceïma,Restaurant sans nom,Restaurant,Formel,Restaurant sans nom,35.8421122,-5.3539148,icons/restaurant.png,OSM
Tanger-Tétouan-Al Hoceïma,صيدلية قلب طنجة,Parapharmacie,Formel,صيدلية قلب طنجة,35.7599924,-5.7518517,icons/pharmacy.png,OSM
Tanger-Tétouan-Al Hoceïma,Restaurant sans nom,Restaurant,Formel,Restaurant sans nom,35.6277861,-5.2732609,icons/restaurant.png,OSM
Tanger-Tétouan-Al Hoceïma,Restaurant sans nom,Restaurant,Formel,Restaurant sans nom,35.8881179,-5.3164546,icons/restaurant.png,OSM
Tanger-Tétouan-Al Hoceïma,Épicerie sans nom,Épicerie,Informel,Épicerie sans nom,35.5821252,-5.3552148,icons/greengrocer.png,OSM
Tanger-Tétouan-Al Hoceïma,Boulangerie sans nom,Boulangerie,Formel,Boulangerie sans nom,35.5813883,-5.3567244,icons/bakery.png,OSM
Tanger-Tétouan-Al Hoceïma,Épicerie sans nom,Épicerie,Informel,Épicerie sans nom,35.5797556,-5.3550272,icons/greengrocer.png,OSM
Tanger-Tétouan-Al Hoceïma,Restaurant Darna,Restaurant,Formel,Restaurant Darna,35.7834918,-5.8135967,icons/restaurant.png,OSM
Tanger-Tétouan-Al Hoceïma,Zoco chico,Supermarché,Formel,Zoco chico,35.7857346,-5.8122888,icons/supermarket.png,OSM
Tanger-Tétouan-Al Hoceïma,Old medina,Supermarché,Formel,Old medina,35.7853988,-5.8110772,icons/supermarket.png,OSM
Tanger-Tétouan-Al Hoceïma,Restaurant Omar,Restaurant,Formel,Restaurant Omar,35.5710448,-5.377896,icons/restaurant.png,OSM
Tanger-Tétouan-Al Hoceïma,Antigua medina,Supermarché,Formel,Antigua medina,35.5704313,-5.3659333,icons/supermarket.png,OSM
Tanger-Tétouan-Al Hoceïma,Bocadillos Chatt,Restaurant,Formel,Bocadillos Chatt,35.5708692,-5.3567941,icons/restaurant.png,OSM
Tanger-Tétouan-Al Hoceïma,Chiringuito Salamandra,Restaurant,Formel,Chiringuito Salamandra,35.887222,-5.3190644,icons/restaurant.png,OSM
Tanger-Tétouan-Al Hoceïma,Snack Tapita,Restaurant,Formel,Snack Tapita,35.5703288,-5.3760893,icons/restaurant.png,OSM
Tanger-Tétouan-Al Hoceïma,Pharmaherb,Parapharmacie,Formel,Pharmaherb,35.5703157,-5.3763304,icons/pharmacy.png,OSM
